Argentina,Faustino Marcos Alberto Rojo,90,23,18:33,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,96,26,20:51,No Goal,7531,Argentina,Iceland
Iceland,AlfreÃ° Finnbogason,114,40,22:39,No Goal,7531,Argentina,Iceland
Argentina,NicolÃ¡s Alejandro Tagliafico,111,34,26:59:00,No Goal,7531,Argentina,Iceland
Argentina,NicolÃ¡s HernÃ¡n Otamendi,109,35,27:23:00,No Goal,7531,Argentina,Iceland
Argentina,Lucas Rodrigo Biglia,95,31,32:08:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,111,22,38:07:00,No Goal,7531,Argentina,Iceland
Argentina,Lucas Rodrigo Biglia,116,48,41:39:00,No Goal,7531,Argentina,Iceland
Iceland,Gylfi ÃžÃ³r SigurÃ°sson,111,26,44:27:00,No Goal,7531,Argentina,Iceland
Iceland,Gylfi ÃžÃ³r SigurÃ°sson,102,29,45:05:00,No Goal,7531,Argentina,Iceland
Argentina,NicolÃ¡s HernÃ¡n Otamendi,113,44,47:30:00,No Goal,7531,Argentina,Iceland
Iceland,Gylfi ÃžÃ³r SigurÃ°sson,118,24,49:49:00,No Goal,7531,Argentina,Iceland
Argentina,Sergio Leonel AgÃ¼ero del Castillo,111,49,55:38:00,No Goal,7531,Argentina,Iceland
Argentina,Sergio Leonel AgÃ¼ero del Castillo,107,55,56:10:00,No Goal,7531,Argentina,Iceland
Argentina,Ã‰ver Maximiliano David Banega,101,37,58:42:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,109,41,63:07:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,105,58,63:59:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,92,58,65:52:00,No Goal,7531,Argentina,Iceland
Argentina,Eduardo Antonio Salvio,100,53,69:28:00,No Goal,7531,Argentina,Iceland
Argentina,Ã‰ver Maximiliano David Banega,97,20,70:54:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,92,61,72:39:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,97,44,80:50:00,No Goal,7531,Argentina,Iceland
Argentina,Cristian David PavÃ³n,100,27,82:54:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,98,44,83:21:00,No Goal,7531,Argentina,Iceland
Argentina,Javier Alejandro Mascherano,95,55,87:12:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,105,52,91:53:00,No Goal,7531,Argentina,Iceland
Argentina,Lionel AndrÃ©s Messi Cuccittini,90,36,94:57:00,No Goal,7531,Argentina,Iceland
Peru,Luis Jan Piers AdvÃ­ncula CastrillÃ³n,87,57,04:52,No Goal,7532,Peru,Denmark
Peru,VÃ­ctor Yoshimar YotÃºn Flores,84,24,07:11,No Goal,7532,Peru,Denmark
Peru,Ã‰dison Michael Flores Peralta,87,41,10:49,No Goal,7532,Peru,Denmark
Peru,AndrÃ© MartÃ­n Carrillo DÃ­az,103,58,12:06,No Goal,7532,Peru,Denmark
Peru,Renato Fabrizio Tapia Cortijo,86,43,13:35,No Goal,7532,Peru,Denmark
Peru,Alberto Junior RodrÃ­guez Valdelomar,107,37,14:11,No Goal,7532,Peru,Denmark
Denmark,Pione Sisto Ifolo Emirmija,113,26,19:37,No Goal,7532,Peru,Denmark
Denmark,Thomas Delaney,88,36,26:22:00,No Goal,7532,Peru,Denmark
Peru,Jefferson AgustÃ­n FarfÃ¡n Guadalupe,108,51,28:21:00,No Goal,7532,Peru,Denmark
Denmark,Christian Dannemann Eriksen,100,52,38:46:00,No Goal,7532,Peru,Denmark
Denmark,Lasse SchÃ¶ne,94,43,38:48:00,No Goal,7532,Peru,Denmark
Denmark,Thomas Delaney,102,24,40:45:00,No Goal,7532,Peru,Denmark
Peru,Christian Alberto Cueva Bravo,108,40,45:42:00,No Goal,7532,Peru,Denmark
Denmark,Yussuf Yurary Poulsen,115,45,46:59:00,No Goal,7532,Peru,Denmark
Peru,Jefferson AgustÃ­n FarfÃ¡n Guadalupe,110,60,49:55:00,No Goal,7532,Peru,Denmark
Denmark,Jens Stryger Larsen,90,36,50:28:00,No Goal,7532,Peru,Denmark
Denmark,Christian Dannemann Eriksen,103,59,52:54:00,No Goal,7532,Peru,Denmark
Peru,Ã‰dison Michael Flores Peralta,114,50,56:02:00,No Goal,7532,Peru,Denmark
Peru,Ã‰dison Michael Flores Peralta,108,29,60:07:00,No Goal,7532,Peru,Denmark
Peru,JosÃ© Paolo Guerrero GonzÃ¡lez,113,41,63:37:00,No Goal,7532,Peru,Denmark
Peru,Alberto Junior RodrÃ­guez Valdelomar,113,50,68:19:00,No Goal,7532,Peru,Denmark
Peru,Luis Jan Piers AdvÃ­ncula CastrillÃ³n,109,59,72:06:00,No Goal,7532,Peru,Denmark
Peru,JosÃ© Paolo Guerrero GonzÃ¡lez,112,40,78:28:00,No Goal,7532,Peru,Denmark
Denmark,Nicolai JÃ¸rgensen,104,49,81:45:00,No Goal,7532,Peru,Denmark
Peru,Jefferson AgustÃ­n FarfÃ¡n Guadalupe,108,43,83:20:00,No Goal,7532,Peru,Denmark
Denmark,Christian Dannemann Eriksen,105,32,85:25:00,No Goal,7532,Peru,Denmark
Peru,JosÃ© Paolo Guerrero GonzÃ¡lez,112,41,94:02:00,No Goal,7532,Peru,Denmark
Switzerland,Blerim DÅ¾emaili,109,44,02:54,No Goal,7533,Brazil,Switzerland
Brazil,JosÃ© Paulo Bezzera Maciel JÃºnior,115,36,10:55,No Goal,7533,Brazil,Switzerland
Brazil,Neymar da Silva Santos Junior,91,35,15:17,No Goal,7533,Brazil,Switzerland
Switzerland,Stephan Lichtsteiner,115,57,27:50:00,No Goal,7533,Brazil,Switzerland
Brazil,Gabriel Fernando de Jesus,116,44,32:29:00,No Goal,7533,Brazil,Switzerland
Switzerland,Steven Zuber,105,26,39:15:00,No Goal,7533,Brazil,Switzerland
Brazil,Thiago Emiliano da Silva,116,32,46:07:00,No Goal,7533,Brazil,Switzerland
Switzerland,Blerim DÅ¾emaili,88,23,45:29:00,No Goal,7533,Brazil,Switzerland
Brazil,Philippe Coutinho Correia,97,33,56:50:00,No Goal,7533,Brazil,Switzerland
Brazil,Philippe Coutinho Correia,104,36,56:52:00,No Goal,7533,Brazil,Switzerland
Brazil,Neymar da Silva Santos Junior,116,30,56:59:00,No Goal,7533,Brazil,Switzerland
Brazil,Thiago Emiliano da Silva,110,43,58:14:00,No Goal,7533,Brazil,Switzerland
Brazil,Carlos Henrique Casimiro,89,36,58:56:00,No Goal,7533,Brazil,Switzerland
Brazil,Fernando Luiz Rosa,94,41,65:39:00,No Goal,7533,Brazil,Switzerland
